Total Qty,Reg Qty,Foil Qty,Card,Set,Mana Cost,Card Type,Color,Rarity,Mvid,Single Price,Single Foil Price,Total Price,Price Source,Notes
4,3,1,Stronghold Confessor,Dominaria,B,Creature  - Human Cleric,Black,Common,442993,0.01,0.09,0.12,tcglo,
5,5,0,Thallid Omnivore,Dominaria,3B,Creature  - Fungus,Black,Common,442994,0.01,0.14,0.05,tcglo,
2,2,0,Thallid Soothsayer,Dominaria,3B,Creature  - Fungus,Black,Uncommon,442995,0.01,0.19,0.02,tcglo,
1,1,0,"Urgoros, the Empty One",Dominaria,4BB,Legendary Creature  - Specter,Black,Uncommon,442997,0.01,0.28,0.01,tcglo,
4,4,0,Vicious Offering,Dominaria,1B,Instant,Black,Common,442998,0.02,0.15,0.08,tcglo,
2,2,0,"Whisper, Blood Liturgist",Dominaria,3B,Legendary Creature  - Human Cleric,Black,Uncommon,442999,0.08,0.95,0.16,tcglo,
4,4,0,Windgrace Acolyte,Dominaria,4B,Creature  - Cat Warrior,Black,Common,443000,0.01,0.05,0.04,tcglo,
4,3,1,"Yargle, Glutton of Urborg",Dominaria,4B,Legendary Creature  - Frog Spirit,Black,Uncommon,443001,0.03,0.35,0.44,tcglo,
4,4,0,Bloodstone Goblin,Dominaria,1R,Creature  - Goblin Warrior,Red,Common,443003,0.01,0.05,0.04,tcglo,
1,1,0,Champion of the Flame,Dominaria,1R,Creature  - Human Warrior,Red,Uncommon,443004,0.03,0.27,0.03,tcglo,
3,3,0,Fervent Strike,Dominaria,R,Instant,Red,Common,443005,0.01,0.09,0.03,tcglo,
4,4,0,Fiery Intervention,Dominaria,4R,Sorcery,Red,Common,443006,0.01,0.05,0.04,tcglo,
1,1,0,Fight with Fire,Dominaria,2R,Sorcery,Red,Uncommon,443007,0.01,0.13,0.01,tcglo,
4,4,0,Fire Elemental,Dominaria,3RR,Creature  - Elemental,Red,Common,443008,0.01,0.09,0.04,tcglo,
2,2,0,Firefist Adept,Dominaria,4R,Creature  - Human Wizard,Red,Uncommon,443009,0.01,0.10,0.02,tcglo,
1,1,0,The First Eruption,Dominaria,2R,Enchantment  - Saga,Red,Rare,443010,0.05,0.22,0.05,tcglo,
1,1,0,The Flame of Keld,Dominaria,1R,Enchantment  - Saga,Red,Uncommon,443011,0.05,0.45,0.05,tcglo,
3,3,0,Frenzied Rage,Dominaria,1R,Enchantment  - Aura,Red,Common,443012,0.01,0.05,0.03,tcglo,
4,4,0,Ghitu Chronicler,Dominaria,1R,Creature  - Human Wizard,Red,Common,443013,0.01,0.03,0.04,tcglo,
5,5,0,Ghitu Journeymage,Dominaria,2R,Creature  - Human Wizard,Red,Common,443014,0.01,0.09,0.05,tcglo,
5,4,1,Ghitu Lavarunner,Dominaria,R,Creature  - Human Wizard,Red,Common,443015,0.05,0.75,0.95,tcglo,
1,1,0,Goblin Barrage,Dominaria,3R,Sorcery,Red,Uncommon,443016,0.01,0.14,0.01,tcglo,
1,1,0,Goblin Chainwhirler,Dominaria,RRR,Creature  - Goblin Warrior,Red,Rare,443017,0.18,0.80,0.18,tcglo,
2,2,0,Goblin Warchief,Dominaria,1RR,Creature  - Goblin Warrior,Red,Uncommon,443018,0.19,0.35,0.38,tcglo,
1,1,0,Haphazard Bombardment,Dominaria,5R,Enchantment,Red,Rare,443019,0.03,0.20,0.03,tcglo,
3,3,0,Keldon Overseer,Dominaria,2R,Creature  - Human Warrior,Red,Common,443022,0.01,0.07,0.03,tcglo,
4,4,0,Keldon Raider,Dominaria,2RR,Creature  - Human Warrior,Red,Common,443023,0.01,0.09,0.04,tcglo,
5,5,0,Keldon Warcaller,Dominaria,1R,Creature  - Human Warrior,Red,Common,443024,0.01,0.05,0.05,tcglo,
2,2,0,Orcish Vandal,Dominaria,1R,Creature  - Orc Warrior,Red,Uncommon,443025,0.01,0.09,0.02,tcglo,
3,3,0,Radiating Lightning,Dominaria,3R,Instant,Red,Common,443026,0.01,0.09,0.03,tcglo,
5,5,0,Rampaging Cyclops,Dominaria,3R,Creature  - Cyclops,Red,Common,443027,0.01,0.07,0.05,tcglo,
4,4,0,Run Amok,Dominaria,1R,Instant,Red,Common,443028,0.01,0.05,0.04,tcglo,
5,5,0,Seismic Shift,Dominaria,3R,Sorcery,Red,Common,443029,0.01,0.08,0.05,tcglo,
5,5,0,Shivan Fire,Dominaria,R,Instant,Red,Common,443030,0.01,0.15,0.05,tcglo,
1,1,0,Siege-Gang Commander,Dominaria,3RR,Creature  - Goblin,Red,Rare,443031,0.03,0.47,0.03,tcglo,
7,7,0,Skirk Prospector,Dominaria,R,Creature  - Goblin,Red,Common,443032,0.04,2.01,0.28,tcglo,
1,1,0,Skizzik,Dominaria,3R,Creature  - Elemental,Red,Uncommon,443033,0.01,0.13,0.01,tcglo,
1,1,0,"Squee, the Immortal",Dominaria,1RR,Legendary Creature  - Goblin,Red,Rare,443034,0.10,1.89,0.10,tcglo,
2,2,0,Two-Headed Giant,Dominaria,2RR,Creature  - Giant Warrior,Red,Rare,443035,0.05,0.15,0.10,tcglo,
2,2,0,"Valduk, Keeper of the Flame",Dominaria,2R,Legendary Creature  - Human Shaman,Red,Uncommon,443036,0.01,0.20,0.02,tcglo,
1,1,0,Warcry Phoenix,Dominaria,3R,Creature  - Phoenix,Red,Uncommon,443038,0.01,0.10,0.01,tcglo,
4,4,0,Warlord's Fury,Dominaria,R,Sorcery,Red,Common,443039,0.02,0.09,0.08,tcglo,
1,1,0,Wizard's Lightning,Dominaria,2R,Instant,Red,Uncommon,443040,0.05,0.50,0.05,tcglo,
3,3,0,Adventurous Impulse,Dominaria,G,Sorcery,Green,Common,443041,0.02,0.27,0.06,tcglo,
4,4,0,Ancient Animus,Dominaria,1G,Instant,Green,Common,443042,0.01,0.15,0.04,tcglo,
2,2,0,Arbor Armament,Dominaria,G,Instant,Green,Common,443043,0.01,0.10,0.02,tcglo,
5,5,0,Baloth Gorger,Dominaria,2GG,Creature  - Beast,Green,Common,443044,0.01,0.05,0.05,tcglo,
4,4,0,Broken Bond,Dominaria,1G,Sorcery,Green,Common,443045,0.05,0.69,0.20,tcglo,
7,7,0,Corrosive Ooze,Dominaria,1G,Creature  - Ooze,Green,Common,443046,0.01,0.09,0.07,tcglo,
2,2,0,Elfhame Druid,Dominaria,1G,Creature  - Elf Druid,Green,Uncommon,443047,0.01,0.15,0.02,tcglo,
1,1,0,Fungal Plots,Dominaria,1G,Enchantment,Green,Uncommon,443048,0.05,0.23,0.05,tcglo,
1,1,0,Gaea's Blessing,Dominaria,1G,Sorcery,Green,Uncommon,443049,0.02,0.25,0.02,tcglo,
4,4,0,Gaea's Protector,Dominaria,3G,Creature  - Elemental Warrior,Green,Common,443050,0.01,0.01,0.04,tcglo,
6,6,0,Gift of Growth,Dominaria,1G,Instant,Green,Common,443051,0.01,0.10,0.06,tcglo,
5,5,0,Grow from the Ashes,Dominaria,2G,Sorcery,Green,Common,443052,0.24,0.50,1.20,tcglo,
3,3,0,"Grunn, the Lonely King",Dominaria,4GG,Legendary Creature  - Ape Warrior,Green,Uncommon,443053,0.01,0.54,0.03,tcglo,
1,1,0,Kamahl's Druidic Vow,Dominaria,XGG,Legendary Sorcery,Green,Rare,443054,0.17,1.00,0.17,tcglo,
3,3,0,Krosan Druid,Dominaria,2G,Creature  - Centaur Druid,Green,Common,443055,0.01,0.05,0.03,tcglo,
4,4,0,Llanowar Elves,Dominaria,G,Creature  - Elf Druid,Green,Common,443056,0.08,1.49,0.32,tcglo,
5,5,0,Llanowar Envoy,Dominaria,2G,Creature  - Elf Scout,Green,Common,443057,0.01,0.05,0.05,tcglo,
5,5,0,Llanowar Scout,Dominaria,1G,Creature  - Elf Scout,Green,Common,443058,0.05,0.38,0.25,tcglo,
4,4,0,Mammoth Spider,Dominaria,4G,Creature  - Spider,Green,Common,443059,0.01,0.03,0.04,tcglo,
1,1,0,"Marwyn, the Nurturer",Dominaria,2G,Legendary Creature  - Elf Druid,Green,Rare,443060,0.49,2.60,0.49,tcglo,
2,2,0,Nature's Spiral,Dominaria,1G,Sorcery,Green,Uncommon,443063,0.02,0.07,0.04,tcglo,
4,4,0,Pierce the Sky,Dominaria,1G,Instant,Green,Common,443064,0.01,0.10,0.04,tcglo,
6,6,0,Primordial Wurm,Dominaria,4GG,Creature  - Wurm,Green,Common,443065,0.01,0.08,0.06,tcglo,
4,4,0,Saproling Migration,Dominaria,1G,Sorcery,Green,Common,443066,0.04,0.45,0.16,tcglo,
2,2,0,Song of Freyalise,Dominaria,1G,Enchantment  - Saga,Green,Uncommon,443067,0.08,0.69,0.16,tcglo,
2,2,0,Spore Swarm,Dominaria,3G,Instant,Green,Uncommon,443068,0.08,0.25,0.16,tcglo,
1,1,0,Sporecrown Thallid,Dominaria,1G,Creature  - Fungus,Green,Uncommon,443069,0.01,0.28,0.01,tcglo,
2,2,0,Thorn Elemental,Dominaria,5GG,Creature  - Elemental,Green,Uncommon,443073,0.01,0.09,0.02,tcglo,
3,3,0,Untamed Kavu,Dominaria,1G,Creature  - Kavu,Green,Uncommon,443074,0.02,0.30,0.06,tcglo,
2,1,1,Wild Onslaught,Dominaria,3G,Instant,Green,Uncommon,443076,0.02,0.10,0.12,tcglo,
5,5,0,Yavimaya Sapherd,Dominaria,2G,Creature  - Fungus,Green,Common,443077,0.01,0.14,0.05,tcglo,
2,2,0,Arvad the Cursed,Dominaria,3WB,Legendary Creature  - Vampire Knight,Gold,Uncommon,443079,0.07,0.43,0.14,tcglo,
2,2,0,Darigaaz Reincarnated,Dominaria,4BRG,Legendary Creature  - Dragon,Gold,Mythic Rare,443081,0.18,1.45,0.36,tcglo,
2,2,0,"Garna, the Bloodflame",Dominaria,3BR,Legendary Creature  - Human Warrior,Gold,Uncommon,443082,0.05,0.50,0.10,tcglo,
2,2,0,"Hallar, the Firefletcher",Dominaria,1RG,Legendary Creature  - Elf Archer,Gold,Uncommon,443084,0.04,0.39,0.08,tcglo,
1,1,0,"Jodah, Archmage Eternal",Dominaria,1URW,Legendary Creature  - Human Wizard,Gold,Rare,443086,0.10,4.03,0.10,tcglo,
1,1,0,Primevals' Glorious Rebirth,Dominaria,5WB,Legendary Sorcery,Gold,Rare,443089,0.25,2.85,0.25,tcglo,
1,1,0,"Raff Capashen, Ship's Mage",Dominaria,2WU,Legendary Creature  - Human Wizard,Gold,Uncommon,443090,0.01,0.47,0.01,tcglo,
1,1,0,"Rona, Disciple of Gix",Dominaria,1UB,Legendary Creature  - Human Artificer,Gold,Uncommon,443091,0.02,0.15,0.02,tcglo,
2,2,0,"Shanna, Sisay's Legacy",Dominaria,GW,Legendary Creature  - Human Warrior,Gold,Uncommon,443092,0.04,0.24,0.08,tcglo,
3,3,0,"Slimefoot, the Stowaway",Dominaria,1BG,Legendary Creature  - Fungus,Gold,Uncommon,443093,0.03,1.00,0.09,tcglo,
1,1,0,"Tatyova, Benthic Druid",Dominaria,3GU,Legendary Creature  - Merfolk Druid,Gold,Uncommon,443094,0.75,10.00,0.75,tcglo,
1,1,0,"Teferi, Hero of Dominaria",Dominaria,3WU,Legendary Planeswalker  - Teferi,Gold,Mythic Rare,443095,17.49,37.84,17.49,tcglo,
1,1,0,"Tiana, Ship's Caretaker",Dominaria,3RW,Legendary Creature  - Angel Artificer,Gold,Uncommon,443096,0.02,0.30,0.02,tcglo,
4,4,0,Aesthir Glider,Dominaria,3,Artifact Creature  - Bird Construct,Artifact,Common,443097,0.01,0.10,0.04,tcglo,
1,1,0,Amaranthine Wall,Dominaria,4,Artifact Creature  - Wall,Artifact,Uncommon,443098,0.01,0.20,0.01,tcglo,
2,2,0,Bloodtallow Candle,Dominaria,1,Artifact,Artifact,Common,443100,0.01,0.05,0.02,tcglo,
1,1,0,Damping Sphere,Dominaria,2,Artifact,Artifact,Uncommon,443101,0.41,9.00,0.41,tcglo,
2,2,0,Gilded Lotus,Dominaria,5,Artifact,Artifact,Rare,443103,2.25,5.44,4.50,tcglo,
4,4,0,Guardians of Koilos,Dominaria,5,Artifact Creature  - Construct,Artifact,Common,443104,0.01,0.08,0.04,tcglo,
1,1,0,Helm of the Host,Dominaria,4,Legendary Artifact  - Equipment,Artifact,Rare,443105,8.46,13.00,8.46,tcglo,
1,1,0,Howling Golem,Dominaria,3,Artifact Creature  - Golem,Artifact,Uncommon,443106,0.01,0.15,0.01,tcglo,
1,1,0,Icy Manipulator,Dominaria,4,Artifact,Artifact,Uncommon,443107,0.02,0.22,0.02,tcglo,
1,1,0,Jhoira's Familiar,Dominaria,4,Artifact Creature  - Bird,Artifact,Uncommon,443108,0.03,1.59,0.03,tcglo,
4,4,0,Jousting Lance,Dominaria,2,Artifact  - Equipment,Artifact,Common,443109,0.01,0.09,0.04,tcglo,
1,1,0,Juggernaut,Dominaria,4,Artifact Creature  - Juggernaut,Artifact,Uncommon,443110,0.01,0.09,0.01,tcglo,
1,1,0,Mishra's Self-Replicator,Dominaria,5,Artifact Creature  - Assembly-Worker,Artifact,Rare,443111,0.04,0.25,0.04,tcglo,
4,4,0,Navigator's Compass,Dominaria,1,Artifact,Artifact,Common,443113,0.01,0.17,0.04,tcglo,
5,5,0,Pardic Wanderer,Dominaria,6,Artifact Creature  - Golem,Artifact,Common,443114,0.01,0.08,0.05,tcglo,
5,5,0,Powerstone Shard,Dominaria,3,Artifact,Artifact,Common,443115,0.01,0.21,0.05,tcglo,
2,2,0,Shield of the Realm,Dominaria,2,Artifact  - Equipment,Artifact,Uncommon,443116,0.01,0.09,0.02,tcglo,
5,4,1,Short Sword,Dominaria,1,Artifact  - Equipment,Artifact,Common,443117,0.01,0.10,0.14,tcglo,
5,5,0,Skittering Surveyor,Dominaria,3,Artifact Creature  - Construct,Artifact,Common,443118,0.02,0.10,0.10,tcglo,
2,2,0,Sorcerer's Wand,Dominaria,1,Artifact  - Equipment,Artifact,Uncommon,443119,0.02,0.25,0.04,tcglo,
3,3,0,Sparring Construct,Dominaria,1,Artifact Creature  - Construct,Artifact,Common,443120,0.01,0.10,0.03,tcglo,
1,1,0,Urza's Tome,Dominaria,2,Artifact,Artifact,Uncommon,443123,0.01,0.05,0.01,tcglo,
6,6,0,Voltaic Servant,Dominaria,2,Artifact Creature  - Construct,Artifact,Common,443124,0.01,0.14,0.06,tcglo,
1,1,0,Aethershield Artificer,Core Set 2019,3W,Creature  - Dwarf Artificer,White,Uncommon,447138,0.01,0.13,0.01,tcglo,
1,1,0,Angel of the Dawn,Core Set 2019,4W,Creature  - Angel,White,Common,447143,0.01,0.40,0.01,tcglo,
1,1,0,Cavalry Drillmaster,Core Set 2019,1W,Creature  - Human Knight,White,Common,447144,0.01,0.10,0.01,tcglo,
1,1,0,Daybreak Chaplain,Core Set 2019,1W,Creature  - Human Cleric,White,Common,447146,0.01,0.10,0.01,tcglo,
2,2,0,Inspired Charge,Core Set 2019,2WW,Instant,White,Common,447151,0.01,0.08,0.02,tcglo,
1,1,0,Invoke the Divine,Core Set 2019,2W,Instant,White,Common,447152,0.02,0.14,0.02,tcglo,
1,1,0,Leonin Warleader,Core Set 2019,2WW,Creature  - Cat Soldier,White,Rare,447159,1.44,2.34,1.44,tcglo,
2,2,0,Loxodon Line Breaker,Core Set 2019,2W,Creature  - Elephant Soldier,White,Common,447160,0.01,0.09,0.02,tcglo,
1,1,0,Luminous Bonds,Core Set 2019,2W,Enchantment  - Aura,White,Common,447161,0.01,0.03,0.01,tcglo,
1,1,0,Make a Stand,Core Set 2019,2W,Instant,White,Uncommon,447162,0.05,0.35,0.05,tcglo,
1,1,0,Militia Bugler,Core Set 2019,2W,Creature  - Human Soldier,White,Uncommon,447165,0.03,0.20,0.03,tcglo,
1,1,0,Novice Knight,Core Set 2019,W,Creature  - Human Knight,White,Uncommon,447166,0.05,0.34,0.05,tcglo,
1,1,0,Oreskos Swiftclaw,Core Set 2019,1W,Creature  - Cat Warrior,White,Common,447167,0.01,0.09,0.01,tcglo,
1,1,0,Pegasus Courser,Core Set 2019,2W,Creature  - Pegasus,White,Common,447168,0.01,0.06,0.01,tcglo,
1,1,0,Revitalize,Core Set 2019,1W,Instant,White,Common,447171,0.05,0.25,0.05,tcglo,
2,2,0,Rustwing Falcon,Core Set 2019,W,Creature  - Bird,White,Common,447172,0.01,0.01,0.02,tcglo,
2,2,0,Star-Crowned Stag,Core Set 2019,3W,Creature  - Elk,White,Common,447174,0.01,0.10,0.02,tcglo,
1,1,0,Trusty Packbeast,Core Set 2019,2W,Creature  - Beast,White,Common,447177,0.01,0.14,0.01,tcglo,
1,1,0,Anticipate,Core Set 2019,1U,Instant,Blue,Common,447180,0.01,0.15,0.01,tcglo,
1,1,0,Aven Wind Mage,Core Set 2019,2U,Creature  - Bird Wizard,Blue,Common,447181,0.01,0.08,0.01,tcglo,
1,1,0,Aviation Pioneer,Core Set 2019,2U,Creature  - Human Artificer,Blue,Common,447182,0.01,0.09,0.01,tcglo,
1,1,0,Bone to Ash,Core Set 2019,2UU,Instant,Blue,Uncommon,447183,0.01,0.04,0.01,tcglo,
1,1,0,Cancel,Core Set 2019,1UU,Instant,Blue,Common,447184,0.01,0.08,0.01,tcglo,
2,2,0,Divination,Core Set 2019,2U,Sorcery,Blue,Common,447187,0.01,0.08,0.02,tcglo,
1,1,0,Dwindle,Core Set 2019,2U,Enchantment  - Aura,Blue,Common,447189,0.01,0.06,0.01,tcglo,
1,1,0,Essence Scatter,Core Set 2019,1U,Instant,Blue,Common,447190,0.01,0.25,0.01,tcglo,
1,1,0,Exclusion Mage,Core Set 2019,2U,Creature  - Human Wizard,Blue,Uncommon,447191,0.09,0.14,0.09,tcglo,
2,2,0,Frilled Sea Serpent,Core Set 2019,4UU,Creature  - Serpent,Blue,Common,447192,0.01,0.10,0.02,tcglo,
1,1,0,Ghostform,Core Set 2019,1U,Sorcery,Blue,Common,447194,0.01,0.10,0.01,tcglo,
1,1,0,Mistcaller,Core Set 2019,U,Creature  - Merfolk Wizard,Blue,Rare,447198,0.09,0.44,0.09,tcglo,
1,1,0,Omenspeaker,Core Set 2019,1U,Creature  - Human Wizard,Blue,Common,447200,0.01,0.08,0.01,tcglo,
1,1,0,Salvager of Secrets,Core Set 2019,3UU,Creature  - Merfolk Wizard,Blue,Common,447206,0.01,0.24,0.01,tcglo,
1,1,0,Sift,Core Set 2019,3U,Sorcery,Blue,Uncommon,447208,0.01,0.09,0.01,tcglo,
2,2,0,Snapping Drake,Core Set 2019,3U,Creature  - Drake,Blue,Common,447211,0.01,0.05,0.02,tcglo,
1,1,0,Switcheroo,Core Set 2019,4U,Sorcery,Blue,Uncommon,447214,0.01,0.08,0.01,tcglo,
1,1,0,Totally Lost,Core Set 2019,4U,Instant,Blue,Common,447217,0.01,0.05,0.01,tcglo,
1,1,0,Abnormal Endurance,Core Set 2019,1B,Instant,Black,Common,447221,0.01,0.15,0.01,tcglo,
1,1,0,Bogstomper,Core Set 2019,4BB,Creature  - Beast,Black,Common,447223,0.01,0.10,0.01,tcglo,
1,1,0,Child of Night,Core Set 2019,1B,Creature  - Vampire,Black,Common,447225,0.01,0.05,0.01,tcglo,
1,1,0,Diregraf Ghoul,Core Set 2019,B,Creature  - Zombie,Black,Uncommon,447228,0.05,0.15,0.05,tcglo,
1,1,0,Duress,Core Set 2019,B,Sorcery,Black,Common,447230,0.01,0.25,0.01,tcglo,
1,1,0,Epicure of Blood,Core Set 2019,4B,Creature  - Vampire,Black,Common,447231,0.01,0.25,0.01,tcglo,
1,1,0,Fraying Omnipotence,Core Set 2019,3BB,Sorcery,Black,Rare,447233,0.09,0.24,0.09,tcglo,
2,2,0,Hired Blade,Core Set 2019,2B,Creature  - Human Assassin,Black,Common,447236,0.01,0.10,0.02,tcglo,
1,1,0,Infectious Horror,Core Set 2019,3B,Creature  - Zombie Horror,Black,Common,447237,0.01,0.08,0.01,tcglo,
2,2,0,Lich's Caress,Core Set 2019,3BB,Sorcery,Black,Common,447241,0.01,0.15,0.02,tcglo,
1,1,0,Macabre Waltz,Core Set 2019,1B,Sorcery,Black,Common,447244,0.01,0.07,0.01,tcglo,
1,1,0,Open the Graves,Core Set 2019,3BB,Enchantment,Black,Rare,447248,0.50,1.57,0.50,tcglo,
1,1,0,Ravenous Harpy,Core Set 2019,2B,Creature  - Harpy,Black,Uncommon,447251,0.01,0.04,0.01,tcglo,
1,1,0,Skeleton Archer,Core Set 2019,3B,Creature  - Skeleton Archer,Black,Common,447254,0.01,0.05,0.01,tcglo,
1,1,0,Skymarch Bloodletter,Core Set 2019,2B,Creature  - Vampire Soldier,Black,Common,447255,0.01,0.09,0.01,tcglo,
1,1,0,Sovereign's Bite,Core Set 2019,1B,Sorcery,Black,Common,447256,0.04,0.25,0.04,tcglo,
1,1,0,Stitcher's Supplier,Core Set 2019,B,Creature  - Zombie,Black,Uncommon,447257,2.75,9.70,2.75,tcglo,
1,1,0,Two-Headed Zombie,Core Set 2019,3B,Creature  - Zombie,Black,Common,447259,0.01,0.06,0.01,tcglo,
1,1,0,Vampire Neonate,Core Set 2019,B,Creature  - Vampire,Black,Common,447260,0.01,0.15,0.01,tcglo,
1,1,0,Vampire Sovereign,Core Set 2019,3BB,Creature  - Vampire,Black,Uncommon,447261,0.03,0.24,0.03,tcglo,
1,1,0,Catalyst Elemental,Core Set 2019,2R,Creature  - Elemental,Red,Common,447268,0.01,0.05,0.01,tcglo,
1,1,0,Crash Through,Core Set 2019,R,Sorcery,Red,Common,447269,0.01,0.35,0.01,tcglo,
1,1,0,Dark-Dweller Oracle,Core Set 2019,1R,Creature  - Goblin Shaman,Red,Rare,447270,0.10,0.57,0.10,tcglo,
1,1,0,Doublecast,Core Set 2019,RR,Sorcery,Red,Uncommon,447273,0.10,0.50,0.10,tcglo,
3,2,1,Electrify,Core Set 2019,3R,Instant,Red,Common,447275,0.01,0.10,0.12,tcglo,
1,1,0,Fiery Finish,Core Set 2019,4RR,Sorcery,Red,Uncommon,447276,0.01,0.02,0.01,tcglo,
1,1,0,Fire Elemental,Core Set 2019,3RR,Creature  - Elemental,Red,Common,447277,0.01,0.08,0.01,tcglo,
2,2,0,Goblin Instigator,Core Set 2019,1R,Creature  - Goblin Rogue,Red,Common,447278,0.20,1.50,0.40,tcglo,
1,1,0,Goblin Motivator,Core Set 2019,R,Creature  - Goblin Warrior,Red,Common,447279,0.01,0.20,0.01,tcglo,
1,1,0,Havoc Devils,Core Set 2019,2RR,Creature  - Devil,Red,Common,447282,0.01,0.10,0.01,tcglo,
1,1,0,Lava Axe,Core Set 2019,4R,Sorcery,Red,Common,447286,0.01,0.03,0.01,tcglo,
1,1,0,Lightning Strike,Core Set 2019,1R,Instant,Red,Uncommon,447288,0.01,0.63,0.01,tcglo,
1,1,0,"Sarkhan, Fireblood",Core Set 2019,1RR,Legendary Planeswalker  - Sarkhan,Red,Mythic Rare,447290,6.50,9.90,6.50,tcglo,
2,2,0,Smelt,Core Set 2019,R,Instant,Red,Common,447294,0.01,0.05,0.02,tcglo,
1,1,0,Sparktongue Dragon,Core Set 2019,3RR,Creature  - Dragon,Red,Common,447295,0.01,0.10,0.01,tcglo,
1,1,0,Sure Strike,Core Set 2019,1R,Instant,Red,Common,447297,0.01,0.06,0.01,tcglo,
1,1,0,Tormenting Voice,Core Set 2019,1R,Sorcery,Red,Common,447300,0.01,0.22,0.01,tcglo,
1,1,0,Viashino Pyromancer,Core Set 2019,1R,Creature  - Viashino Wizard,Red,Common,447302,0.02,0.85,0.02,tcglo,
1,1,0,Blanchwood Armor,Core Set 2019,2G,Enchantment  - Aura,Green,Uncommon,447305,0.05,0.31,0.05,tcglo,
1,1,0,Bristling Boar,Core Set 2019,3G,Creature  - Boar,Green,Common,447306,0.01,0.06,0.01,tcglo,
1,1,0,Centaur Courser,Core Set 2019,2G,Creature  - Centaur Warrior,Green,Common,447307,0.01,0.08,0.01,tcglo,
1,1,0,Daggerback Basilisk,Core Set 2019,2G,Creature  - Basilisk,Green,Common,447310,0.01,0.09,0.01,tcglo,
1,1,0,Declare Dominance,Core Set 2019,3GG,Sorcery,Green,Uncommon,447311,0.01,0.09,0.01,tcglo,
1,1,0,Druid of the Cowl,Core Set 2019,1G,Creature  - Elf Druid,Green,Common,447313,0.04,0.13,0.04,tcglo,
1,1,0,Elvish Clancaller,Core Set 2019,GG,Creature  - Elf Druid,Green,Rare,447315,0.54,1.00,0.54,tcglo,
1,1,0,Elvish Rejuvenator,Core Set 2019,2G,Creature  - Elf Druid,Green,Common,447316,0.09,0.38,0.09,tcglo,
1,1,0,Giant Spider,Core Set 2019,3G,Creature  - Spider,Green,Common,447319,0.01,0.04,0.01,tcglo,
1,0,1,"Goreclaw, Terror of Qal Sisma",Core Set 2019,3G,Legendary Creature  - Bear,Green,Rare,447322,1.34,4.87,4.87,tcglo,
1,1,0,Greenwood Sentinel,Core Set 2019,1G,Creature  - Elf Scout,Green,Common,447323,0.01,0.04,0.01,tcglo,
2,2,0,Oakenform,Core Set 2019,2G,Enchantment  - Aura,Green,Common,447327,0.01,0.05,0.02,tcglo,
2,2,0,Plummet,Core Set 2019,1G,Instant,Green,Common,447329,0.01,0.03,0.02,tcglo,
1,1,0,Reclamation Sage,Core Set 2019,2G,Creature  - Elf Shaman,Green,Uncommon,447332,0.10,0.69,0.10,tcglo,
1,1,0,Recollect,Core Set 2019,2G,Sorcery,Green,Uncommon,447333,0.01,0.14,0.01,tcglo,
1,1,0,Rhox Oracle,Core Set 2019,4G,Creature  - Rhino Monk,Green,Common,447334,0.01,0.05,0.01,tcglo,
1,1,0,Root Snare,Core Set 2019,1G,Instant,Green,Common,447335,0.01,0.10,0.01,tcglo,
2,2,0,Talons of Wildwood,Core Set 2019,1G,Enchantment  - Aura,Green,Common,447338,0.01,0.07,0.02,tcglo,
2,2,0,Thornhide Wolves,Core Set 2019,4G,Creature  - Wolf,Green,Common,447340,0.01,0.05,0.02,tcglo,
1,1,0,Wall of Vines,Core Set 2019,G,Creature  - Plant Wall,Green,Common,447346,0.01,0.08,0.01,tcglo,
1,1,0,Draconic Disciple,Core Set 2019,1RG,Creature  - Human Shaman,Gold,Uncommon,447351,0.01,0.29,0.01,tcglo,
1,1,0,Enigma Drake,Core Set 2019,1UR,Creature  - Drake,Gold,Uncommon,447352,0.02,0.24,0.02,tcglo,
1,1,0,Poison-Tip Archer,Core Set 2019,2BG,Creature  - Elf Archer,Gold,Uncommon,447357,0.45,2.35,0.45,tcglo,
1,1,0,Skyrider Patrol,Core Set 2019,2GU,Creature  - Elf Scout,Gold,Uncommon,447361,0.01,0.14,0.01,tcglo,
1,1,0,Amulet of Safekeeping,Core Set 2019,2,Artifact,Artifact,Rare,447363,0.03,0.24,0.03,tcglo,
1,1,0,Diamond Mare,Core Set 2019,2,Artifact Creature  - Horse,Artifact,Uncommon,447368,0.03,0.42,0.03,tcglo,
1,1,0,Explosive Apparatus,Core Set 2019,1,Artifact,Artifact,Common,447370,0.01,0.05,0.01,tcglo,
1,1,0,Fountain of Renewal,Core Set 2019,1,Artifact,Artifact,Uncommon,447372,0.24,1.00,0.24,tcglo,
1,1,0,Gargoyle Sentinel,Core Set 2019,3,Artifact Creature  - Gargoyle,Artifact,Uncommon,447373,0.01,0.07,0.01,tcglo,
1,1,0,Gearsmith Guardian,Core Set 2019,5,Artifact Creature  - Construct,Artifact,Common,447374,0.01,0.05,0.01,tcglo,
1,1,0,Marauder's Axe,Core Set 2019,2,Artifact  - Equipment,Artifact,Common,447377,0.01,0.08,0.01,tcglo,
2,2,0,Skyscanner,Core Set 2019,3,Artifact Creature  - Thopter,Artifact,Common,447382,0.02,0.23,0.04,tcglo,
1,1,0,Transmogrifying Wand,Core Set 2019,3,Artifact,Artifact,Rare,447384,0.08,0.39,0.08,tcglo,
